"2007";0.8;0.6;1.1;0.6;0.7;0.9;1.1;1.1;0.6;0.4;0.8;0.8
"2008";1.5;0.5;1.1;0.7;0.7;0.9;1.1;1.1;0.7;0.6;0.8;1.0
"2009";0.5;1.0;0.7;0.7;0.7;1.1;1.1;0.7;0.4;0.8;1.0;0.8
"2010";0.9;0.5;1.0;0.6;0.7;0.7;1.1;1.0;0.8;0.6;0.7;1.1
"2011";0.7;0.5;0.8;0.8;0.7;0.4;1.3;1.1;0.6;...;0.8;0.7
"2012";0.6;0.6;0.8;0.7;0.5;0.6;1.0;1.0;0.7;...;0.7;1.0
"2013";0.4;0.5;0.6;0.6;0.5;0.3;0.8;0.9;0.6;0.4;0.7;0.7
"2014";0.5;0.4;0.4;0.6;0.5;0.1;0.8;0.9;0.5;0.4;0.5;0.5
